decs	55444	Las enfermeras que proporcionan cuidados de enfermería en países distintos de aquellos en los que recibieron su formación
decs	55444	personal de enfermería internacional
decs	55445	1) Personas especialmente entrenados en CIENCIAS DE LA NUTRICIÓN . 2) Dietista: Personas especialmente entrenadas y licenciadas in CIENCIAS DE LA NUTRICIÓN y DIETÉTICA . 3) Nutricionista: Profesional que aplica la ciencia de la nutrición a la promoción de la salud y al control de enfermedades, instruye a personal médico auxiliar y participa de la evaluación en salud pública. En Brasil al nutricionista le cabe también la elaboración de dietas y menus
decs	55445	dietista
decs	55445	dietistas
decs	55445	nutricionista
decs	55445	nutricionistas
decs	55446	enfermeras de familia
decs	55446	enfermeras practicantes de familia
decs	55446	enfermeros de familia
decs	55446	Las enfermeras con títulos de posgrado en enfermería que atienden a pacientes de todas las edades, y que centran sus esfuerzos en la atención de necesidades de salud de toda la familia
decs	55446	personal de enfermería de familia
decs	55447	enfermeras practicantes de pediatría
decs	55447	Las enfermeras con títulos de posgrado en enfermería que atienden a los pacientes pediátricos que están graves o críticamente enfermos
decs	55447	Practicantes de Enfermería Pediátrica
decs	55447	profesionales de enfermería pediátrica
decs	55448	enfermeras de salud comunitaria
decs	55448	Enfermeras en Salud Comunitaria
decs	55448	enfermeras en salud de la comunidad
decs	55448	enfermeras visitadoras
decs	55448	enfermeros visitadores
decs	55448	Las enfermeras, cuyo trabajo combina elementos tanto de enfermería de atención primaria y la práctica de la salud pública y tiene lugar principalmente fuera de la institución terapéutica . Los cuidados de enfermería primaria están dirigidos a individuos, familias o grupos en su entorno natural dentro de las comunidades
decs	55448	visitadoras de salud
decs	55448	visitadoras sanitarias
decs	55448	visitadores sanitarios
decs	55449	enfermeras de salud pública
decs	55449	Enfermeras en Salud Pública
decs	55449	enfermeros de salud pública
decs	55449	Enfermeros en Salud Pública
decs	55449	Las enfermeras, cuyo objetivo es mejorar la salud y calidad de vida en una población o comunidad a través de la prevención y el tratamiento de la enfermedad y otras condiciones de salud física y mental, la vigilancia de los casos y los indicadores de salud , y la promoción de comportamientos saludables a través de la educación y sensibilización del público
decs	55449	personal de enfermería de salud publica
decs	55774	enfermeros no diplomados
decs	55774	Personal de salud que no obtuvieron el título profesional o credenciales, pero completaron el entrenamiento y tienen licencia para prestar atención médica de rutina bajo la dirección de las enfermeras y los médicos registrados
decs	55775	cirujanos
decs	55775	Médicos calificados para ejercer la cirugía
decs	55776	personal religioso
decs	55776	Personas que viven y trabajan de acuerdo a la vocación religiosa, o llamamiento, a una vida consagrada u ordenado
