29010007	otros cosechadores de huerto, viñedo y árboles y arbustos semejantes
29196000	agente de turismo
29196000	agente de viajes
29196000	empleado de agencia de turismo
29196000	empleado de agencia de viajes
29261006	fundidor (recalentador de metales)
29310003	otros preparadores de té, café y cacao
29387008	pintor con aerosol (excepto construcción)
29410004	ingeniero mecánico
29536009	cronista
29536009	periodista
29639006	estirador de caños y tubos sin costura
29699008	editor, diarios y periódicos
29713003	otros encuadernadores de libros y trabajadores afines
29739000	instalador planificador y mecánico de refrigeración y acondicionamiento del aire
29743001	cosechador de trigo
29777006	ingeniero civil
29788000	miembro de las fuerzas navales
29965008	jefe de dique, dique seco
30086008	otros pintores y decoradores de vidrios y cerámicas
30107000	afinador de instrumentos musicales
30170004	dueño (café, bar y bar de comidas rápidas)
30170004	dueño (café, bar y snack bar)
30185005	instalador electrónico (radio, televisión y equipamiento de radar)
30202004	operador de central hidroeléctrica
30218005	ajustador y montador de maquinaria de carpintería
30232007	operador de máquina sopladora de vidrios
30263006	recepcionista
30522001	ingeniero especialista en minería de carbón
30640005	operador de teclado de monotipo
30644001	prestamista
30672008	operador de blanqueador químico
30674009	empleado de colmenar
30688008	analista en investigación de operaciones
30790001	armador de relojes pulsera y de bolsillo, y relojes en general
30798008	conductor de ferrocarril subterráneo o de superficie
30847005	carretero
30860004	otros escultores, pintores y artistas afines
30934001	otros ajustadores de maquinaria y montadores de máquinas
30966006	otros sastres y costureros
30966006	otros sastres y modistos
31010003	operador de máquina para doblar metales
31203003	ejecutivo de cuentas publicitario
31419007	laminador y troquelista de placas metálicas de impresión (manual)
31519009	panadero, general
31520003	carbonizador de lana
31536001	fabricante y reparador de instrumentos ópticos
31549006	talador y leñador
31582009	instalador de sistemas de cableados
31641003	farmacólogo
31663007	aparejador
31682003	ebanista
31682003	fustero
31698005	confeccionador de velas de barco, carpas y toldos
31727002	operador de moldeadora por eyección (metales)
31733006	costurero manual de prendas de cuero
31759009	fogonero de ferrocarril
31761000	otros marineros de cubierta, tripulaciones y barqueros
31766005	sastre (prendas de vestir listas para llevar)
31917003	ajustador y montador de maquinaria de minería
31973006	catador de café y té
32136005	relojero
32156006	maquinista
32186004	acidificador (pozos de petróleo y gas)
32201004	bombero de accidentes aéreos
32262009	empleada doméstica
32285005	fabricante de cepillos (manual)
32309000	vidriero que trabaja con placas de vidrio
32319006	otros impresores y trabajadores afines
32466009	montador de equipos electrónicos
32496004	batidor - procesamiento de papel y cartón
32496004	operador de batidor
32501003	cigarrero (manual)
32501003	fabricante de cigarros (manual)
32508009	otros vendedores, asistentes y demostradores
32569004	fabricante de tubos de vidrio
32727000	pintor de vidrios
32744001	moledor de arroz
32761003	artesano manufacturador del cobre
32773003	laminador en caliente (acero)
32795004	gerente de operaciones logísticas
32821009	empleado de ostricultura
32925004	ajustador y operador de moledora de precisión
33143007	otros técnicos especialista en ciencias biológicas
33305000	oficial de navegación
33319000	técnico especialista en ciencias médicas
33444009	cortador de prendas de vestir, excepto de cuero
33596005	periodista de radio y televisión
33738006	otros trabajadores médicos, dentales, veterinarios y afines
33853006	cargador de aeronaves
33863003	cortador de prendas de vestir de cuero
33891006	otro operador de estación de radiodifusión
33891006	otros operadores de estación de radiodifusión
33914003	otros estenógrafos, dactilógrafos y operadores de teletipo
33914003	otros taquígrafos, mecanógrafos y operadores de teletipo
34024003	jardinero
34175002	aislador de edificios (manual)
34179008	bordador manual
34246004	aparejador de montacargas (construcción)
34300002	fotogrametrista
34317009	carnicero, general
34368007	impresor con cilindro
34422008	fabricante de calzado ortopédico
34457006	cambiavía
34457006	guardagujas
34484007	empleado forestal
34559006	técnico especialista en ingeniería automotriz
34572007	mecánico de motocicletas
34594004	operador de tijera eléctrica
34655005	montador de tuberías
34655005	plomero de astilleros
34718002	profesor para ciegos
34718002	profesor para discapacitados visuales
34724008	otro metalúrgico
34724008	otros metalúrgicos
34769002	ingeniero especialista en energía nuclear
34791009	revocador, general
34795000	techador de metal
34849003	profesor de comercio y secretariado (nivel secundario)
34980007	operador de máquina extruidora de plásticos
35028009	mezclador (refinamiento de petróleo)
35038004	otros fabricantes y vulcanizadores de neumáticos
35071000	fotograbador
35088007	operador de máquina revestidora de cartón
35264003	aparejador de montacargas
35309008	agrimensor hidrográfico
35393000	laminador de caños y tubos inconsutiles
35393000	laminador de caños y tubos sin costura
35397004	otras especialidades de la química
35397004	otro químico
35414008	ingeniero especialista en la industria automotriz
35513000	bioquímico
35521006	pintor, artista
35861003	decorador de interiores
35861003	diseñador de decoración de interiores
35910009	albañil (construcción)
36353008	especialista en asistencia audiovisual y otros métodos pedagógicos
36404007	ingeniero en construcción
36548004	guía de turismo
36581003	mecánico de servicio de motor de aeronave
36590005	operador de máquina alquitranadora
36625000	peón de ganadería
36682004	especialista en fisioterapia
36682004	especialista en métodos correctivos
36682004	especialista en terapia física
36682004	fisioterapeuta
36693002	otros vendedores de seguros, bienes raíces y títulos
36738003	operador de montacargas (construcción)
36769004	soplador científico de vidrios
36929008	capitán de buque (mar)
36929008	capitán mercante (mar)
36931004	especialista en reparaciones eléctricas
36931004	reparador de sistemas eléctricos
36986003	embalsamador
37016000	fabricante de abrasivos
37105005	otro artista
37105005	otros artistas
37154003	especialista en periodoncia
37154003	periodoncista
37187004	otro productor, género artístico
37187004	otros productores, género artístico
37232009	otro revocador
37232009	otros revocadores
37316008	mozo de vinos
37319001	tejedor al crochet (máquina)
37405002	instalador de instrumentos eléctricos
37409008	operador de draga
37504001	ortodoncista
37670002	profesor en medicina, enfermería superior y estudios afines
37807000	ajustador y montador de maquinaria de oficina
37840009	fabricante de instrumentos de viento de metal
37878006	ampliador fotográfico
37920003	autor
38009003	mecánico de máquinas de oficina
38169004	operador de prensa - filtro
38234007	profesor en leyes (nivel terciario)
38290001	operador de turbina (central eléctrica)
38402001	mezclador de tabaco
38557002	cortador de cuero (a máquina)
38557002	máquina recortadora
38557002	máquina recortadora (machine)
38639007	ingeniero especialista en el estudio de tiempo y movimiento
38668008	otros contables y cajeros
38668008	otros tenedores de libros y cajeros
38734006	profesor de ciencias sociales (nivel secundario)
38753001	fabricante de papel (manual)
38816003	técnico especialista en ingeniería eléctrica (alta tensión)
39016006	conductor de cargador contador
39060006	camarero de coche cama
39101005	agente de patentes
39119001	otros impresores tipográficos
39145005	otros hilanderos y devanadores
39255004	agente de relaciones públicas
39358000	tornero
39369002	cortador de carne
39677007	especialista en medicina interna
39677007	internista
39681007	supervisor del servicio de telecomunicaciones
39793005	grabador y aguafuertista (artístico)
39818006	manicura
39923005	otros zapateros y zapateros remendones
39955005	calderero
40045004	miembro del ejército
40045004	personal del ejército
40116004	armador de machos de fundición (máquina)
40127002	bromatólogo
40127002	dietista
40169003	estirador de fibras
40204001	hematólogo
40208003	estadístico, general
40221005	ajustador y operador de guimbarda
40391003	modelista de madera
40491004	vendedor de bienes raíces
40570005	intérprete
40665005	fabricante de bolsas de celofán (máquina)
40677000	entrenador físico
40838000	mensajero
40850006	ajustador y operador de máquina para el trabajo de metales
40900000	moldeador de tapas de fieltro
40963001	fotógrafo de retratos
40985007	operador de blanqueador
40990005	moldeador (máquina)
41089009	otros ebanistas y trabajadores afines
41134008	otro operador de herramientas eléctricas
41134008	otros operadores de herramientas eléctricas
41163006	cortador y abrillantador
41163006	cortador y pulidor de piedras preciosas
41167007	moldeador en mesa (metal)
41217005	gerente de relaciones industriales y de personal
41257008	montador e instalador de maquinaria
41321001	sobrecargo
41378009	otro operador de maquinaria agrícola
41378009	otros operadores de maquinaria agrícola
41448004	impermeabilizador de telas
41516000	otros tabaqueros y elaboradores de productos de tabaco
41672002	especialista en enfermedades respiratorias
41672002	neumólogo
41672002	neumonólogo
41705009	ingeniero en telecomunicaciones
41724007	vendedor de seguros
41876002	otras mucamas y trabajadoras afines
41904004	especialista en rayos X
41904004	técnico radiólogo
41955006	otros operadores de equipamientos de transporte
41973009	supervisor de oficina
42015009	quemador de carbón
42058008	supervisor y capataz general, producción y distribución de electricidad, gas y agua
42103007	nivelador de pieles
42167005	operador de horno de colada continua primaria (metales no ferrosos)
42167005	operador de máquina de fundición de barra continua (metales no ferrosos)
42186002	fundidor (fundición de metales, excepto cubilote)
42208008	sumergidor manual
42243009	azulejador
42243009	azulejista
42254004	soldador por arco eléctrico (manual)
42296000	clasificador de madera
42297009	teñidor de prendas de vestir
42322006	limpiador de metales
42388008	moledor de especias
42422005	armador de productos de cuero
42439007	artista comercial
42439007	artista publicitario
42469000	mezclador de pelambre (máquina)
42498001	revocador decorador
42521000	físico nuclear
42546000	supervisor forestal
42690004	fabricante de linóleo
42726007	fabricante de muñecas y juguetes de peluche
42734001	techista
42749009	otros supervisores de oficina
42749009	otro supervisor de oficina
